customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
MBVG-0576,Male,1,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,53.56,1976.58,No
RNRD-4416,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.48,6859.25,No
XRDO-2345,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),65.99,4296.94,No
BZVI-7089,Female,0,Yes,No,15,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),55.8,763.34,Yes
KBPA-5051,Female,0,Yes,No,53,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,62.45,3290.59,No
LWWT-1601,Male,1,No,No,14,Yes,Yes,No,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),91.09,1207.54,Yes
LBQY-5256,Female,0,Yes,No,17,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.64,596.61,No
STZQ-5581,Female,0,Yes,Yes,3,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),100.46,309.22,No
EUWE-9391,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,116.61,3820.74,No
XEMD-8127,Female,0,Yes,No,39,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),104.95,4160.07,No
KDIZ-9998,Female,0,No,Yes,62,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,Yes,Mailed check,104.67,5903.59,No
JIAV-9576,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),32.71,2399.42,No
WRTA-6385,Female,0,Yes,No,16,No,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,81.69,1275.79,No
VYMX-5553,Male,1,Yes,No,47,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),80.68,4098.91,No
UCYO-1609,Male,0,No,No,18,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),86.87,1487.42,No
WBUA-4300,Female,0,Yes,No,38,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),102.31,3499.68,No
GCZP-8898,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,48.47,2993.44,No
PQLD-0084,Male,1,No,No,52,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),60.07,3371.69,No
QKSW-1318,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),101.89,1725.64,No
ILMP-6619,Female,0,Yes,No,38,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.64,4011.33,No
XQXE-3912,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,One year,No,Electronic check,71.77,4538.0,No
MMJB-3246,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.2,1727.54,No
IEHB-5783,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),81.19,2788.29,No
TGDU-1194,Male,0,No,No,14,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),29.16,385.08,Yes
LJZR-5570,Male,1,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),82.65,1420.56,No
GLGI-3653,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,93.73,6324.72,No
JXCX-4329,Female,0,No,Yes,25,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.66,990.95,Yes
WGVC-8120,Female,0,No,No,48,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,27.1,1335.56,No
GBJX-8150,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.33,160.4,No
HUIS-1669,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.4,6490.97,No
OUGF-8238,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,65.84,1090.66,No
JMHZ-5288,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),103.74, ,No
KFBG-8821,Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,36.58,268.72,No
LUKJ-6239,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Mailed check,42.0,414.62,Yes
BLKN-9161,Male,1,No,Yes,48,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,25.57,1175.12,No
ATOV-9930,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.2,1940.66,Yes
AYAW-6005,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,26.45,1266.49,No
XWVZ-2657,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),58.95,866.07,Yes
TYOQ-6890,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),24.57,1186.51,No
ZPSW-8051,Male,1,No,No,1,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,85.67,82.32,No
UNWG-9635,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.91,4974.32,Yes
ZFGY-5907,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),32.08,1167.53,No
BSUV-6328,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),19.08,37.0,Yes
DYYK-2270,Male,0,Yes,No,58,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),96.43,5881.61,Yes
FVYP-1761,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Mailed check,86.55,5435.72,No
QTRS-1830,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,60.74,2615.15,No
HTNZ-7789,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Credit card (automatic),111.72,315.8,No
GPDL-1535,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,78.9,3296.04,No
PXCA-4252,Male,0,No,No,60,No,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,103.4,5794.59,Yes
QIUM-1180,Male,0,No,No,48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,87.32,4516.45,No
ZCZW-0158,Male,0,No,No,63,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.94,5041.16,No
ILXC-1084,Male,0,No,No,19,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),47.4,958.78,No
PSJZ-4280,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),74.15,3167.67,Yes
ASFK-1079,Male,1,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),48.84,812.53,No
YJMA-2469,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),38.93,2635.32,No
TFAT-7470,Female,0,No,No,21,No,Yes,No,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,22.3,476.89,Yes
MZIT-8771,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.64,4111.35,No
ONSZ-8274,Female,1,Yes,No,69,No,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),49.13,3621.85,No
GDHD-4097,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,112.71,2623.4,No
GKUP-5078,Male,0,No,No,1,Yes,No,No,No internet service,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),35.89,35.45,No
EZGJ-3513,Female,0,Yes,No,42,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,35.14,1487.71,No
UNYY-7356,Female,0,No,Yes,16,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.66,1297.42,No
MQQD-2938,Male,0,Yes,No,19,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.54,1074.93,Yes
BTWR-7938,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,83.7,2777.36,No
QGQJ-8990,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.06,5058.98,Yes
SWNQ-4525,Female,0,No,Yes,25,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),76.14,2077.86,Yes
TFFD-0296,Female,0,No,No,24,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,92.79,2231.53,No
BDFE-5481,Female,1,Yes,No,63,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),83.55,5453.59,No
TQMW-0599,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),28.23,882.68,No
YRQL-9256,Male,0,Yes,No,29,Yes,No,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.87,2919.21,No
KHTP-7674,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,53.42,459.68,No
ZGPP-3029,Female,0,Yes,No,37,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,68.88,2761.28,No
OYOT-4253,Male,0,Yes,No,27,Yes,Yes,No,Yes,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,42.92,1086.15,Yes
EKWL-6813,Female,0,Yes,No,23,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,78.34,1960.45,Yes
HPDS-9521,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),22.66,664.49,No
ICAN-8461,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.57,1001.53,No
NAFU-9516,Female,0,Yes,No,69,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),98.92,7240.69,Yes
QXNW-6594,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,29.7,1700.11,Yes
ISYU-7269,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.7,3577.11,No
DEDM-8655,Male,0,Yes,Yes,56,Yes,Yes,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,114.78,7014.36,Yes
JWUZ-2269,Female,0,No,Yes,19,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,97.76,1829.07,Yes
ADZH-3040,Female,0,Yes,No,45,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,90.0,3916.52,No
IHGE-3627,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),91.26,99.19,No
EEQO-9760,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,30.66,1356.12,No
LDTY-9139,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Mailed check,88.32,4728.01,Yes
CZEL-6443,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),56.89,2497.78,Yes
YFJF-5505,Female,0,No,Yes,69,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,87.03,5494.06,No
TRFQ-0451,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.44,1074.79,No
JXTL-3949,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,42.71,360.92,No
DPEZ-2757,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.9,7075.81,No
UGJG-5935,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Two year,No,Credit card (automatic),40.91,1669.55,No
YKNL-3552,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),24.71,347.55,No
MTSO-2933,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),45.38,1818.53,Yes
FODF-1317,Female,0,Yes,Yes,13,Yes,No,DSL,No internet service,Yes,No,Yes,No,No internet service,One year,No,Electronic check,105.25,1465.46,No
LIGV-7391,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,48.18,1551.5,No
DUYU-8874,Male,0,No,No,12,No,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,75.96,856.85,No
NBUQ-7161,Female,0,No,No,58,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,100.59,5739.67,No
KNUJ-6545,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,51.95,1335.29,No
BJAA-7228,Female,1,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.37,516.71,No
MVDT-6518,Female,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),96.06,4669.28,No
RXDZ-0083,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,59.11,248.8,Yes
QSCW-5760,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No,No,No,No internet service,No,One year,Yes,Electronic check,48.11,190.98,Yes
CYDM-2470,Female,0,No,No,47,No,No,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,40.92,2064.98,Yes
RMGM-0497,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,77.24,1900.47,No
FSWS-4619,Female,0,No,No,41,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,68.61,3047.12,No
TRWC-8509,Female,0,No,No,8,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,78.84,620.9,No
HWQC-2265,Female,0,No,Yes,63,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.42,2890.82,No
KREV-1033,Male,0,Yes,No,68,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,96.12,5929.59,Yes
TQCW-3170,Male,0,No,Yes,10,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,56.04,504.89,No
YERM-3265,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,103.59,775.04,No
KITS-6549,Male,1,No,Yes,60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),39.89,2348.41,Yes
GEYD-0940,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),117.65,8133.56,Yes
QQAX-1862,Female,1,Yes,No,54,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),52.01,2795.73,No
ITWO-2435,Female,0,Yes,No,67,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,28.3,1952.77,No
LIOU-0448,Male,1,No,No,24,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),22.27,578.88,No
XEUN-1836,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.47,5837.16,Yes
ZFNE-4618,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.12,3717.22,No
BIKT-9950,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,76.37,1922.31,No
EVYN-8823,Female,0,No,Yes,22,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,34.99,845.26,No
HHPR-7684,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.67,1956.98,Yes
BUNR-4866,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.82,3303.62,No
AYVG-1038,Female,0,Yes,No,35,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,56.06,1902.46,No
YPKC-0188,Female,0,Yes,No,31,Yes,No,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),104.35,3314.31,No
PAYQ-9347,Female,0,Yes,No,22,Yes,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,83.99,1729.67,Yes
MUED-8786,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.47,3885.92,No
GEJQ-5959,Male,0,Yes,No,47,Yes,Yes,No,No,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,87.66,4486.78,No
DBAC-8049,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,116.65,2667.72,No
FIAL-4011,Male,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,99.66,3745.72,No
EJTF-4189,Male,1,No,No,39,No,No,No,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,116.32,4348.78,No
HYFE-4131,Female,0,Yes,No,28,No,No,No,No internet service,Yes,No,No,Yes,No,Two year,Yes,Mailed check,97.13,2966.04,No
BLHD-3638,Male,0,No,Yes,44,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.34,2775.12,No
ILNC-5623,Female,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,31.23,1125.2,No
AIWZ-6857,Male,0,No,No,14,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.24,817.25,No
UPHJ-0238,Male,1,No,No,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,110.06,7196.36,No
XNPH-1625,Male,0,No,No,70,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),66.63,4947.71,No
TPVD-2139,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.39,54.39,Yes
BGOQ-0460,Male,0,Yes,No,0,Yes,No,No,No,Yes,Yes,No,No,No,Two year,No,Electronic check,68.73, ,No
TUBG-3709,Male,0,Yes,Yes,53,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,96.87,4980.24,No
AADQ-4567,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,80.45,73.53,No
XRDW-8826,Male,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,No,Mailed check,70.69,2527.7,Yes
DYWP-5867,Male,0,Yes,No,67,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,116.06,7082.48,No
KETA-7532,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,77.71,2057.12,No
ETWF-2906,Female,0,Yes,No,19,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),31.16,601.06,No
UAQF-3713,Female,0,No,Yes,36,Yes,No,No,No,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,96.71,3487.28,Yes
MHXP-4232,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.89,1973.62,No
BDYF-3061,Female,0,Yes,No,43,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.45,4542.61,No
VJQW-3296,Male,1,Yes,Yes,11,No,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,39.29,397.06,No
MCHK-3266,Female,0,No,No,31,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),109.15,3474.13,Yes
IJWF-2375,Female,0,Yes,No,37,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.9,3294.83,No
YHNH-9969,Female,1,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),96.12,2632.53,Yes
KAOE-6983,Male,0,Yes,No,17,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.78,2051.47,Yes
