gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_spend
Male,0,0,0,37,1,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,1,Bank transfer (automatic),44.58,1504.74,0,2-4 years,40.67
Female,0,0,0,58,1,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,0,Credit card (automatic),79.86,4363.39,0,4+ years,75.23
Male,1,1,1,58,1,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,1,Mailed check,51.92,3102.36,1,4+ years,53.49
Female,0,1,0,43,1,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,0,Mailed check,101.47,3985.75,0,2-4 years,92.69
Female,0,0,0,30,1,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),40.37,1129.03,1,2-4 years,37.63
Male,0,0,0,36,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,51.14,1868.86,0,2-4 years,51.91
Male,0,1,0,46,1,No,No,No,No,No,No,No internet service,No,Month-to-month,1,Credit card (automatic),66.66,3251.77,1,2-4 years,70.69
Female,0,1,1,70,1,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,1,Mailed check,63.36,4446.46,0,4+ years,63.52
Female,0,0,1,70,1,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Two year,0,Bank transfer (automatic),103.28,6701.1,0,4+ years,95.73
Female,0,0,0,34,1,Yes,DSL,No,No,Yes,Yes,No internet service,No,Two year,0,Electronic check,67.71,2228.32,0,2-4 years,65.54
Female,0,1,1,25,1,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,0,Electronic check,70.38,1867.81,0,2-4 years,74.71
Male,0,0,0,55,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.87,5017.13,0,4+ years,91.22
Male,0,1,0,42,1,Yes,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,1,Bank transfer (automatic),82.65,3554.35,0,2-4 years,84.63
Female,0,0,0,18,1,Yes,No,No,No,No,No,No internet service,No,One year,1,Mailed check,95.24,1562.01,1,1-2 years,86.78
Male,0,0,0,21,1,Yes,No,Yes,No,No,No,Yes,No internet service,Two year,1,Mailed check,39.92,762.71,0,1-2 years,36.32
Male,1,0,0,56,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,70.13,3730.2,0,4+ years,66.61
Male,0,0,1,64,1,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,72.81,5009.29,0,4+ years,78.27
Male,0,0,1,33,1,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,0,Bank transfer (automatic),114.09,3392.38,0,2-4 years,102.8
Female,0,0,0,49,1,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,1,Mailed check,38.03,1677.19,0,4+ years,34.23
Female,0,0,0,31,1,No,DSL,Yes,No,No,No internet service,No,Yes,One year,1,Bank transfer (automatic),102.79,3497.41,0,2-4 years,112.82
Female,1,0,0,52,1,No,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,1,Credit card (automatic),107.04,5044.61,1,4+ years,97.01
Male,0,1,0,50,0,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,0,Electronic check,73.04,3546.99,0,4+ years,70.94
Male,0,0,1,19,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,1,Mailed check,71.49,1248.09,0,1-2 years,65.69
Female,0,1,0,57,0,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,19.47,1117.43,0,4+ years,19.6
Female,0,1,1,44,1,No,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,1,Bank transfer (automatic),59.47,2776.56,0,2-4 years,63.1
Female,0,0,0,49,1,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,32.74,1668.22,1,4+ years,34.05
Female,0,0,1,7,1,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,0,Electronic check,89.7,597.2,0,0-1 year,85.31
Male,0,1,1,20,1,No,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,0,Mailed check,28.75,577.51,0,1-2 years,28.88
Female,0,0,0,17,1,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,1,Electronic check,46.08,841.93,1,1-2 years,49.53
Female,1,1,0,14,0,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),59.03,783.86,0,1-2 years,55.99
Female,0,1,0,9,1,Yes,No,No,No internet service,No internet service,Yes,No,No,One year,1,Electronic check,39.47,330.07,0,0-1 year,36.67
Male,0,1,0,62,1,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,1,Electronic check,78.74,5320.88,0,4+ years,85.82
Male,0,1,0,19,1,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,0,Electronic check,27.77,527.46,0,1-2 years,27.76
Female,0,1,0,61,1,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,1,Electronic check,26.58,1591.14,0,4+ years,26.08
Male,1,0,0,51,1,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,1,Electronic check,110.52,5270.51,0,4+ years,103.34
Male,0,1,0,29,1,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,One year,1,Credit card (automatic),101.82,2986.91,0,2-4 years,103.0
Female,0,1,1,2,1,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,1,Credit card (automatic),37.63,73.39,0,0-1 year,36.7
Female,0,0,0,0,1,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,1,Bank transfer (automatic),48.06,1955.46,0,0-1 year,48.06
Male,1,1,0,9,1,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,1,Bank transfer (automatic),77.4,699.26,0,0-1 year,77.7
Female,0,0,0,48,0,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,1,Bank transfer (automatic),110.01,5502.38,1,2-4 years,114.63
Male,0,0,0,64,1,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,0,Credit card (automatic),99.72,6629.46,0,4+ years,103.59
Male,0,1,0,32,1,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Two year,0,Bank transfer (automatic),32.64,1117.71,0,2-4 years,34.93
Male,0,0,0,34,1,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,1,Electronic check,63.98,2334.75,0,2-4 years,68.67
Male,0,1,0,36,1,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,1,Credit card (automatic),108.24,4115.01,1,2-4 years,114.31
Female,0,0,1,50,1,No phone service,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,1,Mailed check,103.32,4816.47,0,4+ years,96.33
Female,0,0,0,53,1,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,0,Electronic check,94.8,4952.26,0,4+ years,93.44
Female,0,0,0,62,1,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,0,Credit card (automatic),104.71,6053.0,0,4+ years,97.63
Female,0,1,0,45,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,106.6,4628.94,0,2-4 years,102.87
Male,0,0,0,45,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),39.51,1613.21,0,2-4 years,35.85
Male,0,1,0,49,1,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,1,Mailed check,72.23,3620.81,1,4+ years,73.89
Male,0,1,1,6,1,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,1,Mailed check,28.49,154.54,0,0-1 year,25.76
Male,0,1,0,60,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.91,6719.47,1,4+ years,111.99
Female,0,0,0,11,1,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Two year,1,Credit card (automatic),87.33,980.65,0,0-1 year,89.15
Male,0,0,0,37,1,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,1,Mailed check,19.7,772.44,0,2-4 years,20.88
Male,0,0,0,38,1,No,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,1,Mailed check,20.16,715.52,0,2-4 years,18.83
Female,0,0,0,20,1,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,0,Electronic check,19.06,391.96,0,1-2 years,19.6
Female,0,0,0,22,1,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,0,Electronic check,98.89,2032.45,0,1-2 years,92.38
Male,1,0,0,43,1,No,Fiber optic,No,No,No,No internet service,No,No,One year,0,Mailed check,30.67,1386.52,0,2-4 years,32.24
Male,0,0,0,43,1,No phone service,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),34.96,1371.02,0,2-4 years,31.88
Female,0,0,0,20,0,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,0,Bank transfer (automatic),60.19,1272.51,1,1-2 years,63.63
Female,0,0,0,60,1,Yes,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,0,Bank transfer (automatic),110.76,6863.25,0,4+ years,114.39
Female,0,0,0,23,1,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,0,Electronic check,99.07,2298.71,0,1-2 years,99.94
Male,0,1,0,30,1,No phone service,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,0,Electronic check,103.18,2918.25,0,2-4 years,97.28
Male,0,0,0,4,1,Yes,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,0,Mailed check,93.85,404.24,0,0-1 year,101.06
Male,0,0,0,64,1,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.75,1707.39,0,4+ years,26.68
Female,1,1,1,36,1,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,1,Bank transfer (automatic),75.35,2544.85,1,2-4 years,70.69
Female,0,1,1,31,0,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,1,Bank transfer (automatic),26.23,766.87,0,2-4 years,24.74
Female,0,0,0,65,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,32.79,2111.82,0,4+ years,32.49
Male,0,1,0,33,1,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,70.22,2420.98,0,2-4 years,73.36
Male,0,0,0,28,1,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,0,Bank transfer (automatic),44.29,1274.45,0,2-4 years,45.52
Female,0,1,1,4,1,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,70.12,289.31,0,0-1 year,72.33
Female,0,1,0,29,1,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,1,Bank transfer (automatic),108.03,3007.13,1,2-4 years,103.69
Female,1,0,0,44,1,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,0,Electronic check,96.75,4108.15,0,2-4 years,93.37
Male,0,1,1,17,1,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,1,Electronic check,44.56,780.14,0,1-2 years,45.89
Male,0,0,0,36,1,No,DSL,No,Yes,Yes,No,No internet service,No,Two year,1,Mailed check,33.04,1170.93,0,2-4 years,32.53
Female,0,0,0,10,1,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,1,Electronic check,102.98,1093.23,0,0-1 year,109.32
Female,0,1,0,3,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,1,Electronic check,31.79,91.13,0,0-1 year,30.38
Male,0,0,0,45,1,No,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,0,Electronic check,67.63,3280.36,0,2-4 years,72.9
Female,0,1,0,2,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),28.8,61.02,0,0-1 year,30.51
Female,0,0,0,52,1,No,DSL,No,No internet service,No,No internet service,Yes,No,Two year,0,Electronic check,100.99,5467.27,0,4+ years,105.14
Female,0,0,0,23,1,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,0,Electronic check,47.9,1202.77,0,1-2 years,52.29
Male,1,1,0,7,0,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,0,Credit card (automatic),75.11,577.69,0,0-1 year,82.53
Male,1,0,0,5,1,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,1,Credit card (automatic),114.34,547.88,0,0-1 year,109.58
Male,0,1,0,17,1,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,33.03,571.34,1,1-2 years,33.61
Male,0,1,0,5,1,Yes,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,1,Electronic check,73.58,402.2,1,0-1 year,80.44
Male,0,0,1,38,1,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,One year,1,Bank transfer (automatic),30.92,1232.93,1,2-4 years,32.45
Male,0,1,0,0,1,Yes,No,Yes,No,No internet service,No,Yes,No,Month-to-month,0,Mailed check,62.17,1955.46,0,0-1 year,62.17
Male,1,0,1,14,1,No,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,1,Electronic check,82.94,1246.77,1,1-2 years,89.06
Female,0,0,0,13,1,Yes,No,No,No internet service,No,Yes,No internet service,No,Two year,1,Credit card (automatic),58.97,829.3,1,1-2 years,63.79
Female,0,1,0,45,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),61.13,2984.95,1,2-4 years,66.33
Male,0,1,1,40,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),77.9,3322.21,1,2-4 years,83.06
Female,0,0,0,5,1,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),101.48,475.27,0,0-1 year,95.05
Male,0,0,0,19,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,38.68,775.14,0,1-2 years,40.8
Male,0,0,0,67,1,Yes,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,111.4,7402.42,1,4+ years,110.48
Male,0,0,0,39,1,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,1,Electronic check,114.7,4759.73,1,2-4 years,122.04
Female,0,1,0,18,1,No phone service,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,1,Electronic check,94.5,1750.3,1,1-2 years,97.24
Male,0,1,1,68,1,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,1,Electronic check,103.61,6962.9,0,4+ years,102.4
Female,1,0,0,1,0,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,91.74,95.19,0,0-1 year,95.19
Male,0,1,0,43,1,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,0,Electronic check,90.32,3916.95,1,2-4 years,91.09
Female,0,1,0,52,1,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,1,Bank transfer (automatic),96.03,4620.62,0,4+ years,88.86
Male,0,0,1,5,1,Yes,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,One year,1,Credit card (automatic),26.33,139.49,1,0-1 year,27.9
Female,0,1,0,42,1,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,0,Credit card (automatic),102.05,4401.71,0,2-4 years,104.8
Male,0,0,0,18,1,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),40.8,729.66,0,1-2 years,40.54
Female,0,1,0,17,0,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),69.42,1117.7,0,1-2 years,65.75
Female,0,0,1,29,0,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,1,Mailed check,110.65,3244.16,0,2-4 years,111.87
Female,0,1,1,70,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Credit card (automatic),59.87,4329.05,0,4+ years,61.84
Male,0,0,0,16,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),77.83,1324.93,0,1-2 years,82.81
Female,0,0,1,52,1,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,1,Bank transfer (automatic),83.42,4411.09,0,4+ years,84.83
Male,0,0,0,67,1,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,0,Credit card (automatic),116.07,7216.39,0,4+ years,107.71
Male,0,0,1,63,1,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,1,Electronic check,57.26,3963.76,0,4+ years,62.92
Female,1,0,0,2,1,No,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,1,Electronic check,38.92,77.02,0,0-1 year,38.51
Female,1,1,0,24,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,0,Electronic check,55.77,1318.93,1,1-2 years,54.96
Female,0,1,1,29,1,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,1,Electronic check,65.39,2024.35,0,2-4 years,69.81
Female,0,1,0,35,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Electronic check,115.42,3823.83,0,2-4 years,109.25
Male,0,1,0,40,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,109.05,4351.49,0,2-4 years,108.79
Female,0,0,0,22,1,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,0,Credit card (automatic),78.66,1581.19,0,1-2 years,71.87
Female,0,0,0,49,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Electronic check,29.1,1555.02,0,4+ years,31.74
Male,1,1,0,15,1,No,No,No,No,No,Yes,Yes,No,Two year,1,Electronic check,71.6,1156.59,1,1-2 years,77.11
Female,0,0,0,71,1,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,0,Electronic check,112.05,8119.67,1,4+ years,114.36
Male,0,1,1,29,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,57.1,1651.48,0,2-4 years,56.95
Female,0,1,0,59,1,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,1,Electronic check,20.25,1214.03,0,4+ years,20.58
Female,0,0,1,60,1,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,0,Credit card (automatic),86.75,5521.6,0,4+ years,92.03
Female,1,1,1,5,1,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,0,Electronic check,82.48,424.1,0,0-1 year,84.82
Female,0,1,0,38,1,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,1,Electronic check,46.25,1615.92,0,2-4 years,42.52
Male,0,1,0,4,1,No,No,No,No internet service,Yes,Yes,No,No internet service,Two year,1,Credit card (automatic),110.46,431.81,1,0-1 year,107.95
Female,0,0,0,2,1,No phone service,Fiber optic,No,No internet service,No,No,No,No,Two year,1,Electronic check,39.42,85.77,0,0-1 year,42.88
Male,0,1,0,29,0,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,1,Credit card (automatic),115.08,3635.48,0,2-4 years,125.36
Male,0,1,1,10,1,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,0,Mailed check,92.1,887.36,0,0-1 year,88.74
Female,0,0,0,2,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.67,223.75,0,0-1 year,111.88
Female,0,0,0,14,1,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,1,Electronic check,70.24,943.92,0,1-2 years,67.42
Female,0,0,1,43,1,No,DSL,No,No internet service,No,No,No,No,Month-to-month,0,Credit card (automatic),76.16,3202.89,1,2-4 years,74.49
Female,1,0,0,53,1,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,0,Electronic check,66.12,3670.1,0,4+ years,69.25
Female,0,0,0,0,1,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,0,Bank transfer (automatic),82.36,1955.46,0,0-1 year,82.36
Male,1,0,0,12,1,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,1,Electronic check,94.6,1042.24,0,0-1 year,86.85
Male,0,0,0,62,1,Yes,No,No,No internet service,Yes,No,Yes,No,One year,0,Mailed check,26.66,1791.91,0,4+ years,28.9
Female,0,1,0,55,1,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,0,Bank transfer (automatic),33.87,1685.45,0,4+ years,30.64
Female,0,0,1,38,1,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,0,Electronic check,61.04,2326.45,1,2-4 years,61.22
Male,0,1,1,38,0,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,1,Electronic check,66.53,2667.0,0,2-4 years,70.18
Male,0,1,1,66,1,No,No,No,Yes,No internet service,No,Yes,Yes,Two year,0,Electronic check,101.52,6376.79,1,4+ years,96.62
Female,0,0,0,29,1,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,0,Credit card (automatic),108.48,3283.35,0,2-4 years,113.22
Male,0,1,1,40,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Credit card (automatic),66.41,2448.19,0,2-4 years,61.2
Female,0,1,1,10,1,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,0,Bank transfer (automatic),44.38,466.4,0,0-1 year,46.64
Male,0,0,0,69,1,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,0,Electronic check,81.69,5414.96,0,4+ years,78.48
Female,1,1,0,21,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,84.54,1894.34,0,1-2 years,90.21
Female,1,1,0,37,1,No,DSL,Yes,No internet service,No,Yes,Yes,No,One year,0,Mailed check,37.53,1425.33,1,2-4 years,38.52
Female,0,1,0,11,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,53.9,542.32,0,0-1 year,49.3
Male,1,0,0,35,1,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,0,Electronic check,87.28,2954.53,0,2-4 years,84.42
Male,0,0,0,49,1,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Two year,0,Electronic check,107.88,5317.9,0,4+ years,108.53
Male,0,0,0,16,1,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,0,Mailed check,64.82,1059.71,0,1-2 years,66.23
Male,0,1,0,31,1,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,0,Electronic check,24.18,743.89,0,2-4 years,24.0
Female,0,1,1,44,1,Yes,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,0,Mailed check,53.28,2432.57,1,2-4 years,55.29
Female,0,0,1,36,1,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,1,Credit card (automatic),110.03,3795.48,1,2-4 years,105.43
